country,rank_in_country,company_name,product_keyword,segment,website,phone,email,contact_person,address,source_url,source_type,notes
Vanuatu,7,"Martin Company Limited","supermarket, wholesale and import-export retail supply in Port Vila and Santo",supermarket/importer-exporter/wholesaler/retailer,,35533 / 7310621 / Santo 35494 / 7344298,,,"Port Vila, Efate and Luganville, Santo, Vanuatu",https://www.yellowpages.vu/1738-martin-company-limited,public business directory,"Yellow Pages Vanuatu lists Martin Company Limited in supermarkets, wholesalers and imports/exports in Port Vila, and separately lists a Santo branch in Luganville with the same categories. Garlic fit is imported supermarket and wholesale route validation across Efate and Santo; direct garlic consignee evidence is not public."
Vanuatu,8,"Esah Corporation","supermarket and grocery retail demand in Port Vila and Santo",supermarket/retailer,,26038 / Santo office 36224 / 5550277 / 29038 / 5547482,,,"Po Box 263, Port-Vila, Efate; Po Box 610, Santo, Vanuatu",https://www.yellowpages.vu/1321-esah-corporation,public business directory,"Yellow Pages Vanuatu lists Esah Corporation in supermarkets with Port Vila and Santo office contacts. Garlic fit is supermarket demand, local price checks and procurement-referral mapping rather than confirmed direct container imports."
Vanuatu,9,"Daming Store","supermarket, grocery, fresh produce, international products and butchery demand",supermarket/retailer,,37457 / 37458,,,"Po Box 375, Luganville, Santo, Vanuatu",https://www.yellowpages.vu/1534-daming-store,public business directory,"Yellow Pages Vanuatu lists Daming Store in supermarkets with Luganville contacts. Public travel-directory pages describe Daming Supermarket as a Luganville grocery with fresh produce, imported goods, local products and butchery. Garlic fit is Santo supermarket demand and local procurement-referral mapping."
Vanuatu,10,"Chuan Store","wholesale and retail store channel for Port Vila grocery and general supply",wholesaler/retailer,,25762 / 29616 / 22575,,,"Po Box 53, Port-Vila, Efate, Vanuatu",https://www.yellowpages.vu/1462-chuan-store,public business directory,"Yellow Pages Vanuatu lists Chuan Store in wholesalers with multiple Port Vila phone numbers and a public Facebook link. WorldPlaces describes Chuan Store as a wholesale and retail store and supermarket. Garlic fit is Port Vila wholesale-retail route mapping; direct garlic SKU or shipment evidence is not public."
Vanuatu,11,"Food Stuffs (Vanuatu Ltd)","foodstuffs wholesale channel and grocery supply",wholesaler,,7722143,,,"Po Box 5128, Port-Vila, Efate, Vanuatu",https://www.yellowpages.vu/873-food-stuffs-vanuatu-ltd,public business directory,"Yellow Pages Vanuatu lists Food Stuffs (Vanuatu Ltd) in wholesalers with phone and Port Vila address. Garlic fit is food-wholesale route discovery and paid-data matching; official product detail and garlic ownership are not public."
Vanuatu,12,"Punjas","wholesale grocery channel in Port Vila and Santo",wholesaler,,29043 / 7750916 / Santo 37434,,,"Po Box 2037, Port-Vila, Efate; Po Box 136, Luganville, Santo, Vanuatu",https://www.yellowpages.vu/390-punjas-ltd,public business directory,"Yellow Pages Vanuatu lists Punjas in wholesalers in Port Vila and also lists Punjas Ltd (Santo) in Luganville. Garlic fit is imported grocery and wholesale route mapping, especially if paid customs confirms HS 070320 or spice/allium activity."
Vanuatu,13,"Vanuatu Cattle Co Ltd","meat, import-export, farmer and wholesale foodservice supply",farmer/import-exporter/wholesaler,http://www.teouma.com/,35115 / 35118,,,"Po Box 1533, Port-Vila, Efate, Vanuatu",https://www.yellowpages.vu/804-vanuatu-cattle-co-ltd,public business directory,"Yellow Pages Vanuatu lists Vanuatu Cattle Co Ltd in imports and exports, farmers and wholesalers with phone numbers, Port Vila address and website link. Garlic fit is foodservice and protein-channel demand validation for resorts, restaurants and distributors rather than direct fresh-garlic importer ownership."
Vanuatu,14,"Port of Call Vanuatu Provisioning","superyacht provisioning, chef produce wish-list sourcing, supermarkets and fresh produce market routes",yacht provisioning/foodservice buyer/referral channel,https://www.portofcallvanuatu.com/,,,,,https://www.portofcallvanuatu.com/provisioning,official website,"Official Port of Call Vanuatu provisioning pages state that Port Vila and Luganville supermarkets and suppliers are well stocked with French, New Zealand and Australian food and beverages, and that local fresh-produce markets provide fresh fruits and vegetables. Garlic fit is yacht provisioning, chef wish-list sourcing and referral discovery for fresh, peeled and prepared garlic."
Vanuatu,15,"Port Vila City Market House","fresh vegetables, root crops, local restaurant permit vendors and market produce",municipal fresh produce market/vendor channel,https://pvmc.gov.vu/services/city-market/,,,,"Central Market, Port Vila, Vanuatu",https://pvmc.gov.vu/services/city-market,official government website,"Official Port Vila City Council pages describe the Port Vila City Market House as the central city market with over 700 vendors registered each year to sell produce. Permit categories include greens for vegetables and root crops and local restaurant vendors. Garlic fit is fresh-produce demand, local supply visibility and distributor-referral mapping, not direct FCL buying."
Vanuatu,16,"Luganville Local Market","fresh produce, fruits, vegetables, ginger, turmeric and market grocery demand",fresh produce market/vendor channel,,+678 37103,,,"F5PC+5Q6, Luganville, Vanuatu",https://wanderlog.com/place/details/95809/luganville-local-market,public travel directory,"Public travel-directory pages describe Luganville Local Market as a fresh-produce market with fruits, vegetables, ginger, turmeric and bulk produce, and publish a phone number and Luganville address. Garlic fit is Santo fresh-produce demand and referral mapping; not a direct container buyer."
Vanuatu,17,"Iririki Island Resort & Spa","local produce, Santo beef, seafood, buffet, resort restaurants and bars",hotel/resort/foodservice buyer,https://iririki.com/,"Reception +678 35060; Reservations +613 9326 6579",hello@iririki.com,,"Lini Highway, Port Vila, Vanuatu",https://iririki.com/eat-drink/,official website,"Official Iririki pages describe multiple bars, restaurants and cafes, local ingredients, Azure Restaurant, buffet breakfast and dining that uses Vanuatu local produce, Santo beef, seafood and home-grown organic/fresh produce. Garlic fit is hotel/resort demand for fresh, peeled and prepared garlic through distributors."
Vanuatu,18,"Warwick Le Lagon - Vanuatu","fresh local produce, seafood, buffet, Asian restaurant, pool grill and resort dining",hotel/resort/foodservice buyer,https://www.warwickhotels.com/warwick-le-lagon-vanuatu,+678 22 313,info.lelagon@warwickhotels.com,,"Elluk Road, Off Kumul Highway, Efate, Vanuatu",https://www.warwickhotels.com/warwick-le-lagon-vanuatu/dining,official website,"Official Warwick Le Lagon dining pages describe three dining options including Lagoon Terrace, Wild Ginger and Pool Grill, with international buffet service, fresh local produce, seafood, Asian flavours, island-inspired dishes, gourmet burgers and resort bars. Garlic fit is resort foodservice demand and distributor-referral mapping."
Vanuatu,19,"Ramada Resort by Wyndham Port Vila","local responsibly sourced produce, restaurant bars, seafood, meat and resort foodservice",hotel/resort/foodservice buyer,https://ramadaresort.com.vu/,+678 28000,,,"Erakor Lagoon, Port Vila, Vanuatu",https://ramadaresort.com.vu/eat-and-drink/,official website,"Official Ramada Resort Port Vila pages describe an 80-apartment full-service resort with restaurants and bars, local responsibly sourced produce, Akiriki restaurant/grill, seafood, meats, tropical fruits and conference/event facilities. Garlic fit is hotel and event foodservice demand for fresh, peeled and prepared garlic through distributors."
Vanuatu,20,"Mangoes Resort Restaurant & Bar","seasonal menus, fresh organic produce, breakfast, lunch, dinner and resort restaurant demand",hotel/resort/restaurant/foodservice buyer,https://www.mangoesresort.com/,+678 24923 / +678 751 7515,mangoes@vanuatu.com.vu,,"PO Box 862, Port Vila, Vanuatu",https://www.vanuatu.travel/au/mangoes-resort,official tourism directory and official website,"Official Mangoes pages describe Mangoes Restaurant and Bar with seasonal menus based on fresh organic produce, breakfast, lunch, dinner, seafood, curries, fresh local produce and contact phone details. Vanuatu Tourism Office pages publish Mangoes phone, email and Port Vila location. Garlic fit is restaurant and resort foodservice demand, not direct FCL ownership."
Sierra Leone,1,"Pee Cee & Sons (PCS)","frozen, chilled, dry food and non-food distribution for wholesale, foodservice and retail",importer/distributor/wholesaler/foodservice supplier/retailer,https://www.peeceeandsons.com/,"+971551906273 / +23277747213",office@peeceeandsons.com,,"10 Sani Abacha Street, Freetown, Sierra Leone",https://www.peeceeandsons.com/,official website,"Official Pee Cee & Sons pages describe PCS as one of the largest distribution and marketing companies for food products in Sierra Leone, Liberia and Guinea. The official site says it handles procurement, import logistics, clearing, warehousing, distribution and final sales, serves wholesale, food service and retail sectors, operates in 8 cities across Sierra Leone and runs a cold room and warehouse complex near the port and main market while publishing direct phone, email and Freetown address details. This is the strongest initial Sierra Leone lead because the official sources show the country's clearest large-scale national food-distribution platform aligned to container-volume garlic sales."
Sierra Leone,2,"Merani & Sons","food, beverages, confectionery, chilled foods, commodities and cereals distribution",importer/distributor/wholesaler/retailer,https://meraniandsons.com/,+23276568267,info@meraniandsons.com,,"2-4 Krootown Road, Freetown, Sierra Leone",https://meraniandsons.com/,official website,"Official Merani & Sons pages describe the company as an importer and distributor of food, beverages, confectionery, chilled foods, commodities and cereals in Sierra Leone. The official site says it has an impeccable distribution network, lists products in most outlets it services across Sierra Leone and operates both a wholesale department and two retail outlets, while publishing direct phone, email and Freetown address details. This is a strong Sierra Leone lead because the official sources show nationwide channel coverage for imported and chilled foods through both wholesale and retail routes."
